,player_name,height,weight,birth_date,active_from,active_to,position,years_played_NBA,college,NBA_g_played,NBA_per,NBA_fg%,NBA_ppg,NBA_ft%,NBA_fgpg,NBA_fgapg,NBA_ftpg,NBA_ftapg,NBA_3ptpg,NBA_3ptapg,NBA_3pt%,NBA_efg%,NCAA_fg%,NCAA_games,NCAA_ppg,NCAA_ft,NCAA_fgpg,NCAA_fgapg,NCAA_ftpg,NCAA_ftapg,NCAA_3ptpg,NCAA_3ptapg,NCAA_3pt%,go_college
2686,Tyronn Lue,72,175.0,1977-05-03,1999,2009,G,10,Nebraska,554,13.2,0.437,8.5,0.829,3.2,7.3,1.3,1.6,0.8,2.1,0.391,0.494,0.446,99.0,15.9,0.788,5.7,12.7,3.2,4.0,1.5,4.1,0.356,True
2687,Jim Luisi,74,180.0,1928-11-02,1954,1954,G,0,St. Francis College,31,7.7,0.326,2.9,0.659,1.0,3.1,0.9,1.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2688,Al Lujack,75,220.0,1920-10-05,1947,1947,F,0,Georgetown,5,-,0.125,0.8,0.4,0.2,1.6,0.4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2689,Phil Lumpkin,72,165.0,1951-12-20,1975,1976,G,1,Miami University,82,10.5,0.424,3.3,0.812,1.3,3.1,0.7,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2690,Ray Lumpp,73,178.0,1923-07-11,1949,1953,G,4,NYU,300,12.6,0.366,8.2,0.767,3.0,8.1,2.2,2.9,0.0,0.0,0.0,,0.338,22.0,17.1,0.669,6.3,18.5,4.6,6.9,0.0,0.0,0.0,True
2691,Timothé Luwawu-Cabarrot,79,220.0,1995-05-09,2017,2022,F,5,nan,290,8.5,0.389,6.0,0.827,2.0,5.1,1.0,1.2,1.0,2.9,0.331,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2692,Tyler Lydon,82,225.0,1996-04-09,2018,2019,F,1,Syracuse,26,9.1,0.5,0.9,0.333,0.3,0.7,0.0,0.1,0.2,0.4,0.4,0.611,0.476,71.0,11.6,0.809,3.9,8.2,2.4,2.9,1.4,3.5,0.4,True
2693,Trey Lyles,81,234.0,1995-11-05,2016,2022,F,6,Kentucky,394,13.1,0.435,7.3,0.71,2.7,6.3,1.0,1.4,0.9,2.6,0.339,0.504,0.488,36.0,8.7,0.735,3.3,6.7,2.1,2.8,0.1,0.8,0.138,True
2694,George Lynch,80,218.0,1970-09-03,1994,2005,F,11,UNC,774,12.8,0.446,6.6,0.652,2.7,6.0,1.0,1.6,0.2,0.6,0.306,0.462,0.519,140.0,12.5,0.651,5.1,9.8,2.2,3.4,0.1,0.2,0.344,True
2695,Kevin Lynch,77,195.0,1968-12-24,1992,1993,G-F,1,Minnesota,95,7.7,0.436,3.3,0.726,1.3,3.0,0.6,0.9,0.0,0.1,0.333,0.441,0.469,119.0,11.4,0.784,4.4,9.3,1.7,2.1,1.0,2.5,0.393,True
2696,Lonnie Lynn,79,215.0,1943-05-24,1970,1970,F,0,Wilberforce University,52,9.1,0.407,5.0,0.486,2.2,5.3,0.7,1.4,0.0,0.1,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2697,Mike Lynn,79,215.0,1945-11-25,1970,1971,F,1,UCLA,49,4.5,0.329,2.6,0.667,0.9,2.9,0.7,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2698,Sheldon Mac,77,200.0,1992-12-21,2017,2017,G,0,Miami (FL),30,10.1,0.4,3.0,0.852,1.0,2.5,0.8,0.9,0.2,1.0,0.233,0.447,0.455,141.0,13.9,0.818,4.5,9.9,3.7,4.5,1.3,3.7,0.34,True
2699,Todd MacCulloch,84,280.0,1976-01-27,2000,2003,C,3,Washington,223,16.9,0.541,6.1,0.642,2.5,4.7,1.0,1.6,0.0,0.0,0.0,0.541,0.664,115.0,15.2,0.66,6.1,9.2,2.9,4.5,0.0,0.0,,True
2700,Ronnie MacGilvray,74,185.0,1930-07-20,1955,1955,G,0,St. John's,6,7.9,0.167,1.3,0.571,0.3,2.0,0.7,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2701,Don MacLean,82,235.0,1970-01-16,1993,2001,F,8,UCLA,319,15.1,0.455,10.9,0.765,4.1,9.1,2.5,3.3,0.2,0.6,0.284,0.465,0.531,127.0,20.5,0.86,7.4,14.0,5.6,6.5,0.1,0.3,0.314,True
2702,Mike Macaluso,77,210.0,1951-07-20,1974,1974,F,0,Canisius,30,10.2,0.432,1.6,0.588,0.6,1.5,0.3,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2703,Ed Macauley,80,185.0,1928-03-22,1950,1959,C-F,9,Saint Louis,641,20.4,0.436,17.5,0.761,5.8,13.4,5.9,7.7,0.0,0.0,0.0,,0.853,104.0,13.6,1.266,4.9,5.8,3.8,3.0,0.0,0.0,0.0,True
2704,Scott Machado,73,205.0,1990-06-08,2013,2019,G,6,Iona College,10,13.7,0.583,1.8,1.0,0.7,1.2,0.3,0.3,0.1,0.2,0.5,0.625,0.429,132.0,12.2,0.74,4.0,9.3,3.3,4.4,0.9,2.7,0.342,True
2705,Arvydas Macijauskas,76,214.0,1980-01-19,2006,2006,G,0,nan,19,8.3,0.341,2.3,0.867,0.7,2.2,0.7,0.8,0.2,0.6,0.25,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2706,Ollie Mack,75,185.0,1957-06-06,1980,1982,G,2,East Carolina University,128,12.0,0.458,7.2,0.674,3.1,6.8,1.0,1.4,0.0,0.1,0.0,0.458,0.515,52.0,23.0,0.737,9.8,18.9,3.5,4.8,0.0,0.0,0.0,True
2707,Sam Mack,79,220.0,1970-05-26,1993,2002,F-G,9,"Iowa State, Tyler Junior College, Houston",259,12.2,0.4,7.8,0.831,2.8,6.9,1.0,1.2,1.3,3.4,0.374,0.493,0.474,60.0,14.7,0.751,5.1,10.7,3.7,5.0,0.9,2.4,0.376,True
2708,Shelvin Mack,75,203.0,1990-04-22,2012,2019,G,7,Butler,456,12.3,0.423,6.6,0.731,2.6,6.0,0.8,1.1,0.7,2.0,0.33,0.478,0.419,108.0,14.1,0.755,4.8,11.4,2.6,3.4,2.0,5.6,0.357,True
2709,Malcolm Mackey,81,248.0,1970-07-11,1994,1994,F-C,0,Georgia Tech,22,12.6,0.378,1.5,0.5,0.6,1.7,0.2,0.4,0.0,0.1,0.0,0.378,0.545,130.0,13.3,0.621,5.4,10.0,2.4,3.9,0.0,0.0,0.0,True
2710,Rudy Macklin,79,205.0,1958-02-19,1982,1984,F-G,2,LSU,160,10.0,0.449,6.4,0.776,2.5,5.5,1.5,2.0,0.0,0.0,0.0,0.449,0.595,123.0,16.9,0.674,6.9,11.6,3.0,4.5,0.0,0.0,0.0,True
2711,Vernon Macklin,82,227.0,1986-09-20,2012,2012,F,0,"Georgetown, Florida",23,18.2,0.543,2.0,0.571,0.8,1.5,0.3,0.6,0.0,0.0,0.0,0.543,0.61,136.0,7.3,0.455,3.2,5.3,0.8,1.9,0.0,0.0,0.0,True
2712,Johnny Macknowski,72,180.0,1923-01-07,1950,1951,G-F,1,Seton Hall,117,-,0.317,7.0,0.727,2.4,7.7,2.2,3.0,0.0,0.0,0.0,,,22.0,11.0,0.667,4.3,,2.5,3.7,0.0,0.0,0.0,True
2713,Daryl Macon,74,185.0,1995-11-29,2019,2020,G,1,Arkansas,12,4.3,0.367,2.7,0.571,0.9,2.5,0.3,0.6,0.5,1.1,0.462,0.467,0.45,71.0,15.1,0.871,4.4,9.9,4.1,4.7,2.1,5.2,0.405,True
2714,Mark Macon,77,185.0,1969-04-14,1992,1999,G,7,Temple,251,8.9,0.384,6.7,0.735,2.8,7.2,1.0,1.4,0.1,0.5,0.27,0.394,0.423,126.0,20.7,0.779,7.8,18.4,3.2,4.1,2.0,5.2,0.374,True
2715,J.P. Macura,77,203.0,1995-06-05,2019,2020,G,1,Xavier,3,5.4,0.333,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.3,0.0,0.333,0.448,141.0,10.6,0.798,3.5,7.8,2.3,2.8,1.3,3.7,0.352,True
2716,Kyle Macy,75,175.0,1957-04-09,1981,1987,G,6,"Purdue, Kentucky",551,14.0,0.501,9.5,0.873,3.9,7.9,1.3,1.5,0.3,1.0,0.337,0.523,0.514,124.0,14.4,0.883,5.5,10.7,3.4,3.8,0.0,0.0,0.0,True
2717,Jack Maddox,75,185.0,1919-12-10,1949,1949,F-G,0,West Texas A&M University,1,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2718,Tito Maddox,76,190.0,1981-06-07,2003,2003,G,0,Fresno State,9,11.2,0.25,1.2,0.625,0.3,1.3,0.6,0.9,0.0,0.3,0.0,0.25,0.391,25.0,13.5,0.703,4.4,11.2,3.9,5.5,0.8,2.8,0.286,True
2719,Gerald Madkins,76,200.0,1969-04-18,1994,1998,G,4,UCLA,48,8.7,0.366,1.7,0.762,0.5,1.5,0.3,0.4,0.3,0.7,0.375,0.451,0.52,123.0,7.6,0.725,2.6,5.0,1.5,2.0,1.0,2.4,0.399,True
2720,Mark Madsen,81,240.0,1976-01-28,2001,2009,F,8,Stanford,453,8.1,0.457,2.2,0.527,0.8,1.8,0.5,0.9,0.0,0.0,0.063,0.457,0.587,108.0,10.9,0.596,4.0,6.8,3.0,5.0,0.0,0.0,0.0,True
2721,Norm Mager,77,185.0,1926-03-23,1951,1951,F,0,City College of New York,24,-,0.282,5.2,0.786,1.7,5.9,1.8,2.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2722,Josh Magette,73,160.0,1989-11-28,2018,2020,G,2,Alabama-Huntsville,26,10.9,0.328,2.2,0.9,0.8,2.3,0.3,0.4,0.3,1.0,0.346,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2723,Corey Maggette,78,218.0,1979-11-12,2000,2013,F,13,Duke,827,17.9,0.453,16.0,0.822,4.9,10.8,5.6,6.8,0.6,1.7,0.324,0.479,0.525,39.0,10.6,0.716,3.5,6.7,2.8,4.0,0.7,2.2,0.345,True
2724,Dave Magley,80,202.0,1959-11-24,1983,1983,F,0,Kansas,14,3.9,0.25,0.9,0.5,0.3,1.1,0.3,0.6,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2725,Jamaal Magloire,83,259.0,1978-05-21,2001,2012,C,11,Kentucky,680,13.5,0.48,7.2,0.639,2.6,5.4,2.0,3.2,0.0,0.0,0.0,0.48,0.503,145.0,7.3,0.636,2.7,5.4,1.9,3.0,0.0,0.0,,True
2726,Will Magnay,82,234.0,1998-06-10,2021,2021,C,0,Tulsa,1,-35.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.578,32.0,3.9,0.571,1.5,2.6,0.9,1.5,0.0,0.0,0.0,True
2727,Randolph Mahaffey,79,210.0,1945-09-28,1968,1971,F,3,Clemson,321,12.3,0.445,11.9,0.684,4.6,10.3,2.7,3.9,0.0,0.0,0.0,0.445,0.482,73.0,16.0,0.677,5.8,12.1,4.4,6.5,0.0,0.0,0.0,True
2728,Ian Mahinmi,83,262.0,1986-11-05,2008,2020,C,12,nan,618,13.0,0.533,5.2,0.612,1.9,3.6,1.3,2.1,0.0,0.1,0.16,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2729,John Mahnken,80,220.0,1922-06-16,1947,1953,C,6,Georgetown,414,10.1,0.272,5.8,0.65,2.3,8.6,1.1,1.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2730,Brian Mahoney,75,175.0,1948-12-17,1973,1973,G,0,Manhattan College,19,0.3,0.298,3.1,0.6,0.9,3.0,1.3,2.1,0.0,0.1,0.0,0.298,0.449,72.0,17.9,0.663,6.6,14.6,4.8,7.2,0.0,0.0,0.0,True
2731,Mo Mahoney,74,205.0,1927-11-20,1953,1954,F,1,Brown University,8,9.4,0.333,1.5,0.8,0.5,1.5,0.5,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2732,Rick Mahorn,82,240.0,1958-09-21,1981,1999,C-F,18,Hampton,1117,11.6,0.493,6.9,0.704,2.8,5.6,1.4,2.0,0.0,0.0,0.132,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2733,Dan Majerle,78,215.0,1965-09-09,1989,2002,G-F,13,Central Michigan University,955,13.8,0.431,11.4,0.741,4.1,9.6,1.7,2.4,1.4,4.0,0.358,0.505,0.536,94.0,21.8,0.631,8.4,15.7,4.4,7.0,,,0.431,True
2734,Renaldo Major,79,200.0,1982-05-07,2007,2007,F,0,"South Plains College, Fresno State",1,-3.7,0.2,5.0,0.5,2.0,10.0,1.0,2.0,0.0,0.0,0.0,0.2,0.477,41.0,10.2,0.795,3.5,7.3,2.6,3.2,0.7,1.6,0.424,True
2735,Thon Maker,84,221.0,1997-02-25,2017,2021,F-C,4,nan,263,12.0,0.435,4.6,0.68,1.6,3.7,0.9,1.3,0.5,1.5,0.327,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2736,Lionel Malamed,69,150.0,1924-11-15,1949,1949,G,0,City College of New York,44,-,0.334,5.9,0.831,2.2,6.6,1.5,1.8,0.0,0.0,0.0,,,17.0,3.2,,1.3,,0.6,,0.0,0.0,0.0,True
2737,Théo Maledon,76,175.0,2001-06-12,2021,2022,G,1,nan,75,7.6,0.359,9.1,0.755,3.1,8.7,1.4,1.9,1.4,4.5,0.32,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2738,Jeff Malone,76,205.0,1961-06-28,1984,1996,G,12,Mississippi State,905,15.2,0.484,19.0,0.871,7.8,16.2,3.3,3.7,0.1,0.4,0.268,0.487,0.512,110.0,19.5,0.809,8.2,16.1,3.0,3.7,0.0,0.0,0.0,True
2739,Karl Malone,81,250.0,1963-07-24,1986,2004,F,18,Louisiana Tech,1476,23.9,0.516,25.0,0.742,9.2,17.8,6.6,8.9,0.1,0.2,0.274,0.518,0.566,92.0,18.7,0.631,7.1,12.5,4.5,7.1,0.0,0.0,0.0,True
2740,Moses Malone,82,215.0,1955-03-23,1975,1995,C-F,20,nan,1455,22.0,0.495,20.3,0.76,7.1,14.3,6.2,8.2,0.0,0.1,0.096,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2741,Matt Maloney,75,192.0,1971-12-06,1997,2003,G,6,"Vanderbilt, Penn",295,10.6,0.408,7.4,0.797,2.7,6.5,0.7,0.9,1.4,3.6,0.372,0.512,0.419,113.0,12.1,0.793,4.1,9.8,1.5,1.8,2.4,6.0,0.405,True
2742,Steve Malovic,82,230.0,1956-07-21,1980,1980,F,0,"USC, San Diego State",39,7.2,0.463,2.1,0.667,0.8,1.7,0.5,0.7,0.0,0.0,0.0,0.463,0.546,106.0,11.9,0.797,4.8,8.8,2.4,3.0,0.0,0.0,0.0,True
2743,Mike Maloy,79,215.0,1949-05-10,1971,1973,F,2,Davidson,71,12.8,0.424,6.2,0.702,2.4,5.6,1.5,2.1,0.0,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2744,Sandro Mamukelashvili,83,240.0,1999-05-23,2022,2022,F,0,Seton Hall,10,9.5,0.471,2.1,0.667,0.8,1.7,0.2,0.3,0.3,0.7,0.429,0.559,0.459,115.0,9.6,0.663,3.5,7.6,1.7,2.6,0.9,2.6,0.339,True
2745,Ted Manakas,74,180.0,1951-02-22,1974,1974,G,0,Princeton,5,7.2,0.4,2.4,1.0,0.8,2.0,0.8,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2746,John Mandic,76,205.0,1919-10-03,1949,1950,F-C,1,Oregon State,81,-,0.316,4.1,0.66,1.5,4.7,1.2,1.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2747,Karim Mané,75,190.0,2000-05-16,2021,2021,G,0,Vanier College,10,1.3,0.231,1.1,0.8,0.3,1.3,0.4,0.5,0.1,0.2,0.5,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2748,Frank Mangiapane,70,195.0,1925-08-05,1947,1947,G,0,NYU,6,-,0.154,0.8,0.333,0.3,2.2,0.2,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2749,Terance Mann,77,215.0,1996-10-18,2020,2022,G-F,2,Florida State,127,12.9,0.488,6.0,0.803,2.2,4.6,1.0,1.2,0.5,1.3,0.398,0.545,0.552,140.0,9.4,0.67,3.6,6.5,1.8,2.8,0.4,1.2,0.327,True
2750,Tre Mann,77,190.0,2001-02-03,2022,2022,G,0,Florida,11,10.8,0.421,5.4,0.5,2.2,5.2,0.4,0.7,0.6,1.8,0.35,0.482,0.422,53.0,10.2,0.788,3.6,8.5,1.8,2.2,1.3,3.6,0.349,True
2751,Danny Manning,82,230.0,1966-05-17,1989,2003,F-C,14,Kansas,883,16.9,0.511,14.0,0.729,5.7,11.1,2.6,3.5,0.0,0.2,0.206,0.513,0.593,147.0,20.1,0.74,8.3,13.9,3.5,4.7,,,0.345,True
2752,Ed Manning,79,210.0,1944-01-02,1968,1976,F,8,Jackson State University,604,10.8,0.448,5.9,0.764,2.5,5.6,0.8,1.1,0.0,0.0,0.125,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2753,Guy Manning,78,195.0,1944-02-04,1968,1969,F,1,Prairie View A&M University,73,14.1,0.39,8.3,0.576,3.2,8.2,1.9,3.2,0.0,0.1,0.25,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2754,Rich Manning,83,253.0,1970-06-23,1996,1997,C,1,"Syracuse, Washington",55,8.1,0.415,3.3,0.643,1.5,3.5,0.3,0.5,0.0,0.1,0.4,0.421,0.55,121.0,9.5,0.738,4.0,7.3,1.5,2.1,0.0,0.0,0.25,True
2755,Nico Mannion,74,190.0,2001-03-14,2021,2021,G,0,Arizona,30,9.3,0.342,4.1,0.821,1.3,3.8,0.8,0.9,0.7,2.0,0.367,0.439,0.392,32.0,14.0,0.797,4.5,11.5,3.3,4.2,1.7,5.1,0.327,True
2756,Pace Mannion,79,190.0,1960-09-22,1984,1989,G,5,Utah,216,9.4,0.413,3.1,0.663,1.2,2.9,0.6,0.9,0.1,0.4,0.203,0.425,0.451,116.0,8.8,0.724,3.3,7.3,2.1,3.0,0.0,0.0,0.0,True
2757,Nick Mantis,75,190.0,1935-12-07,1960,1963,G,3,Northwestern,52,7.3,0.367,4.5,0.549,2.0,5.4,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2758,Pete Maravich,77,197.0,1947-06-22,1971,1980,G,9,LSU,658,18.4,0.441,24.2,0.82,9.4,21.3,5.4,6.6,0.2,0.3,0.667,0.441,0.438,83.0,44.2,0.775,16.7,38.1,10.8,13.9,0.0,0.0,0.0,True
2759,Press Maravich,72,185.0,1915-08-29,1947,1947,G,0,Davis & Elkins College,51,-,0.272,4.6,0.517,2.0,7.4,0.6,1.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2760,Devyn Marble,78,200.0,1992-09-21,2015,2016,G-F,1,Iowa,44,5.5,0.304,2.2,0.375,0.8,2.6,0.3,0.9,0.3,1.2,0.222,0.357,0.415,136.0,12.5,0.726,4.1,10.0,3.2,4.4,1.0,2.9,0.338,True
2761,Roy Marble,78,190.0,1966-12-13,1990,1994,G-F,4,Iowa,29,4.0,0.257,1.9,0.594,0.6,2.4,0.7,1.1,0.0,0.1,0.0,0.257,0.539,134.0,15.8,0.73,5.9,10.9,3.9,5.3,,,0.342,True
2762,Stephon Marbury,74,180.0,1977-02-20,1997,2009,G,12,Georgia Tech,846,18.7,0.433,19.3,0.784,6.8,15.7,4.5,5.7,1.2,3.6,0.325,0.47,0.457,36.0,18.9,0.738,6.5,14.3,3.4,4.6,2.4,6.6,0.37,True
2763,Šarūnas Marčiulionis,77,200.0,1964-06-13,1990,1997,G,7,nan,363,16.7,0.505,12.8,0.768,4.3,8.6,3.8,4.9,0.3,0.9,0.369,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2764,Saul Mariaschin,71,165.0,1924-09-01,1948,1948,G,0,Harvard University,43,-,0.27,7.7,0.709,2.9,10.8,1.9,2.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2765,Jack Marin,79,200.0,1944-10-12,1967,1977,F-G,10,Duke,849,15.2,0.465,14.8,0.843,6.0,12.8,2.8,3.4,0.0,0.0,0.0,,0.5,86.0,14.9,0.753,6.0,11.9,2.9,3.9,0.0,0.0,0.0,True
2766,Shawn Marion,79,220.0,1978-05-07,2000,2015,F,15,"Vincennes University, UNLV",1163,18.8,0.484,15.2,0.81,6.3,12.9,2.0,2.5,0.7,2.1,0.331,0.51,0.529,29.0,18.7,0.73,7.6,14.4,2.8,3.8,0.7,2.3,0.299,True
2767,Boban Marjanović,87,290.0,1988-08-15,2016,2022,C,6,nan,272,25.9,0.575,6.0,0.768,2.3,3.9,1.4,1.9,0.0,0.1,0.257,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2768,Lauri Markkanen,84,240.0,1997-05-22,2018,2022,F-C,4,Arizona,232,15.6,0.437,15.5,0.847,5.5,12.5,2.3,2.7,2.2,6.1,0.363,0.526,0.492,37.0,15.6,0.835,5.0,10.2,3.7,4.4,1.9,4.4,0.423,True
2769,Damir Markota,82,225.0,1985-12-26,2007,2007,C,0,nan,30,5.0,0.365,1.7,0.636,0.6,1.7,0.2,0.4,0.2,0.5,0.375,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2770,Sean Marks,82,250.0,1975-08-23,1999,2011,F-C,12,California,230,9.1,0.448,2.8,0.665,1.1,2.5,0.5,0.8,0.0,0.1,0.2,0.452,0.487,86.0,6.5,0.669,2.5,5.1,1.4,2.1,0.1,0.3,0.4,True
2771,Harvey Marlatt,75,185.0,1948-08-26,1971,1973,G,2,Eastern Michigan,61,8.8,0.373,3.7,0.85,1.4,3.8,0.8,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2772,Jim Marsh,79,215.0,1946-04-26,1972,1972,F,0,USC,39,8.6,0.333,3.1,0.695,1.0,3.0,1.1,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2773,Ricky Marsh,75,200.0,1954-03-10,1978,1978,G,0,Manhattan College,60,8.4,0.426,4.5,0.697,2.1,4.8,0.4,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2774,Donny Marshall,79,230.0,1972-07-17,1996,2003,F,7,UConn,119,8.7,0.321,2.5,0.681,0.7,2.3,0.6,0.9,0.4,1.1,0.336,0.399,0.474,121.0,9.9,0.791,3.5,7.4,2.5,3.2,0.4,1.3,0.302,True
2775,Donyell Marshall,81,218.0,1973-05-18,1995,2009,F,14,UConn,957,16.8,0.435,11.2,0.731,4.3,9.8,1.7,2.3,0.9,2.7,0.35,0.483,0.487,91.0,18.1,0.77,6.6,13.5,4.1,5.4,0.8,2.7,0.306,True
2776,Kendall Marshall,76,200.0,1991-08-19,2013,2016,G,3,UNC,160,10.7,0.399,5.0,0.611,2.0,4.9,0.3,0.5,0.8,2.2,0.37,0.48,0.446,73.0,7.2,0.693,2.5,5.6,1.5,2.2,0.7,1.8,0.366,True
2777,Naji Marshall,79,220.0,1998-01-24,2021,2022,F,1,Xavier,47,11.1,0.38,6.6,0.745,2.1,5.7,1.6,2.2,0.7,2.2,0.305,0.44,0.439,99.0,12.9,0.725,4.6,10.4,2.7,3.7,1.1,3.7,0.289,True
2778,Rawle Marshall,81,190.0,1982-02-20,2006,2007,G-F,1,"Ball State University, Oakland",63,8.1,0.376,2.7,0.716,0.9,2.4,0.8,1.2,0.1,0.3,0.238,0.393,0.445,103.0,16.5,0.727,5.6,12.7,4.2,5.8,1.0,3.4,0.311,True
2779,Tom Marshall,76,215.0,1931-01-06,1955,1959,F-G,4,Western Kentucky,168,13.4,0.388,5.7,0.709,2.1,5.4,1.5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2780,Vester Marshall,79,200.0,1948-12-22,1974,1974,F,0,Oklahoma,13,3.4,0.241,1.3,0.429,0.5,2.2,0.2,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2781,Bill Martin,79,205.0,1962-08-16,1986,1988,F,2,Georgetown,84,10.4,0.449,4.7,0.813,2.0,4.5,0.7,0.9,0.0,0.1,0.0,0.449,0.519,142.0,9.2,0.689,3.6,6.9,2.1,3.0,0.0,0.0,0.0,True
2782,Bob Martin,84,250.0,1969-10-07,1994,1995,C,1,Minnesota,54,6.8,0.441,2.1,0.608,0.8,1.7,0.6,0.9,0.0,0.0,0.0,0.441,0.612,119.0,4.6,0.577,1.8,3.0,0.9,1.6,0.0,0.0,,True
2783,Brian Martin,81,212.0,1962-08-18,1986,1986,F,0,Kansas,8,-1.6,0.429,0.8,0.0,0.4,0.9,0.0,0.3,0.0,0.0,0.0,0.429,0.507,84.0,4.2,0.585,1.7,3.3,0.8,1.4,0.0,0.0,0.0,True
2784,Caleb Martin,77,205.0,1995-09-28,2020,2022,F,2,"NC State, Nevada",88,10.5,0.399,5.3,0.663,1.9,4.8,0.8,1.2,0.7,2.2,0.307,0.469,0.414,139.0,13.6,0.725,4.4,10.5,2.6,3.6,2.2,6.2,0.359,True
2785,Cartier Martin,79,220.0,1984-11-20,2009,2015,F,6,Kansas State,243,10.1,0.392,5.1,0.729,1.8,4.5,0.6,0.9,0.9,2.4,0.372,0.491,0.458,112.0,13.8,0.78,4.6,10.1,2.9,3.8,1.6,4.0,0.399,True
2786,Cody Martin,77,205.0,1995-09-28,2020,2022,G-F,2,"NC State, Nevada",122,11.6,0.446,5.0,0.643,1.9,4.3,0.8,1.2,0.4,1.5,0.305,0.497,0.501,122.0,9.7,0.689,3.7,7.4,1.9,2.7,0.4,1.3,0.325,True
